user_id	event_name	ts
3d1aafa3	start	2019-07-15 00:22:57
58bc8494	start	2019-07-06 13:46:48
faf89a36	finish	
2e85bd18	start	2019-06-27 06:34:35
6d8ca391	start	2019-08-26 03:41:12
c109a536	finish	
37b8acaf	start	2019-07-29 00:57:26
c8ce99b0	start	2019-08-24 20:11:55
b9bdb1ef	start	2019-08-14 13:09:51
048ea67a	start	2019-07-02 02:00:05
d80dbda8	start	2019-08-23 16:19:11
596c8e56	start	2019-07-06 02:12:08
cc95bc1d	start	2019-08-08 20:10:03
a12db8fa	finish	2019-08-19 03:08:09
df34b23e	finish	2019-07-12 08:24:18
97b3abf4	finish	2019-08-19 03:19:56
	finish	2019-08-23 18:14:48
fd84b880	start	2019-07-04 17:43:37
eef7a02a	finish	2019-08-24 19:28:47
859bb530	finish	2019-06-23 00:17:04
fe6d8376	start	2019-08-25 16:11:19
	finish	2019-07-30 15:40:41
f77eb268	start	2019-06-19 15:26:38
7806bdbf	start	2019-08-07 05:07:04
37f0adac	finish	
04168b80	finish	2019-08-24 04:30:43
612e849d	finish	2019-06-10 23:37:56
b3918a62	start	2019-07-08 16:01:38
4664b7dd	start	2019-08-28 14:57:21
f3988d25	start	2019-06-13 21:34:27
	finish	2019-05-28 11:53:19
e8fb8530	start	2019-07-09 22:50:20
4d0f9c29	start	2019-08-23 01:14:24
520e9313	start	2019-06-18 18:15:45
	finish	2019-08-21 15:52:41
0e0fb3df	start	2019-07-15 21:25:40
367e859d	start	2019-07-24 16:20:30
08c0933e	finish	2019-06-24 21:48:29
8c20820d	start	2019-06-09 21:01:36
	finish	2019-07-28 03:12:39
3aa7a130	start	2019-07-14 22:54:54
3713bf80	start	2019-08-20 01:00:11
73ca8f75	finish	2019-07-20 08:16:12
04879b99	finish	2019-08-12 04:22:46
15609647	finish	
b0d49795	finish	
6c7888c0	start	2019-08-15 09:19:50
0aabb7e8	finish	2019-08-26 22:30:46
cbfa8c38	finish	
	finish	2019-07-10 07:54:54
c4ed8390	finish	2019-07-15 23:05:03
ed3f9262	finish	
ced8b374	finish	2019-07-26 16:29:07
f49ead23	finish	2019-08-29 22:24:43
79bc9579	finish	
1fc08d15	finish	
dae1af4f	start	2019-07-25 11:24:03
52b2805c	finish	2019-08-18 15:51:09
5d0a84c3	start	2019-08-24 23:22:39
73ca8f75	finish	2019-06-27 01:55:32
1a59b4c1	start	2019-08-14 13:58:34
	finish	2019-06-11 07:20:31
fcd6b27d	start	2019-08-20 16:07:50
	finish	2019-08-23 09:15:39
2037a1d9	start	2019-08-02 01:32:04
fe7cb8d9	finish	2019-08-19 18:09:21
a2dfb7a3	finish	2019-08-11 05:21:11
72088c9d	finish	
cceaa506	start	2019-07-07 09:12:44
a2c1b631	start	2019-06-19 10:06:59
437b9215	start	2019-06-07 10:15:21
6dceab81	start	2019-07-21 14:16:09
	finish	2019-08-24 03:20:09
3779bd3c	finish	
027f9ddf	start	2019-07-14 04:40:17
eac39aa3	finish	2019-08-12 15:57:35
ff89b2a0	start	2019-07-17 07:27:31
7576aaab	start	2019-06-10 19:58:32
1dedad75	finish	2019-06-10 22:01:55
3608bead	start	2019-07-21 01:11:36
	finish	2019-06-30 01:11:59
a30e8b21	start	2019-08-10 11:40:45
1f01bef8	finish	
a4e8a500	finish	
9c2394af	finish	
	finish	2019-07-23 00:08:53
5b039041	finish	
	finish	2019-06-29 03:41:36
c8c7b5c9	finish	
d96aa954	start	2019-08-23 01:25:24
3a19ac6a	start	2019-08-25 20:21:14
7e0dbce1	finish	2019-07-25 18:08:10
a9f7810b	start	2019-08-10 08:15:13
72139511	start	2019-07-31 09:48:55
abf2aa35	start	2019-07-27 00:43:13
0dd0bf72	start	2019-06-21 21:50:30
73c58764	finish	
fce9bf96	start	2019-08-01 04:00:09
38b19d46	start	2019-07-15 01:24:53
87ca9061	finish	
93d1a5e4	start	2019-07-04 10:44:24
895abede	start	2019-07-08 18:41:03
c9d39ee7	start	2019-08-02 18:26:46
f7648509	start	2019-07-25 20:37:01
ab4ab121	finish	2019-08-22 22:39:49
c0d4b62f	start	2019-08-27 18:45:27
cad1ad3d	finish	
a472bd67	start	2019-07-31 14:26:28
014c8042	start	2019-06-25 18:12:45
da278d80	start	2019-08-28 13:41:05
636da2cb	finish	2019-08-15 11:56:53
6589a03a	finish	
f5c2aecd	start	2019-08-03 01:27:57
93d1a5e4	start	2019-07-10 20:38:06
ed959f06	start	2019-06-30 01:02:23
2cd6beda	start	2019-08-26 01:09:10
e506ae38	finish	
873eba37	finish	
3be1b9dd	start	2019-07-16 16:01:00
a6a2a844	finish	2019-08-22 23:01:14
73578578	start	2019-06-09 03:39:44
f6c78d25	finish	
fce9bf96	start	2019-08-28 09:14:53
f6a98d93	start	2019-06-21 20:27:35
0215946c	start	2019-08-26 07:45:50
67c980ba	finish	2019-08-03 16:24:49
596c8e56	start	2019-07-15 14:20:19
eaa6a7be	finish	2019-08-28 00:39:56
7f1ab1a3	start	2019-08-14 14:12:43
d2e5b4e8	start	2019-08-22 02:20:40
1989ad20	finish	2019-06-13 06:06:20
1971b177	start	2019-06-04 12:15:53
c3918a65	finish	2019-06-11 11:38:14
1936b1a3	finish	
596c8e56	finish	
94fb9550	finish	2019-08-07 06:46:59
36d895b9	start	2019-06-30 22:31:22
3387a723	start	2019-06-09 21:01:18
6948b3d3	start	2019-08-29 17:34:00
b3479d68	start	2019-08-06 00:45:01
d496b098	start	2019-07-28 17:56:10
9bafa63b	finish	
727dba0d	finish	2019-08-26 08:47:14
ee039621	finish	2019-08-21 23:16:19
ba90a9fb	start	2019-06-16 22:12:01
e0af9994	finish	2019-06-11 05:00:10
bb31b3ac	start	2019-06-24 03:19:23
c58c880a	start	2019-06-18 01:37:56
e157a077	start	2019-06-21 16:10:47
ee9fb082	finish	
c3ef8628	start	2019-08-11 04:17:04
801e8a18	start	2019-08-28 00:37:05
0e0fb3df	finish	
ae058b63	start	2019-07-31 09:53:24
f56fb1d1	finish	
bc8aa12f	finish	2019-06-19 00:40:59
	finish	2019-06-21 23:06:43
ae4990f9	start	2019-08-28 02:48:54
687d88e5	finish	2019-06-22 16:25:22
86ccb868	start	2019-06-19 02:36:36
51d290a3	start	2019-08-29 00:50:59
97088ba7	finish	2019-07-06 00:49:14
53579d29	finish	2019-08-14 16:06:46
cdb5b679	start	2019-08-15 22:45:39
d567b98a	finish	2019-08-09 01:22:24
5f1bbb88	start	2019-08-21 23:28:28
f1c6b723	finish	
9b41a63f	finish	2019-06-18 18:28:34
038a8a41	start	2019-08-20 22:57:09
2d6f8741	finish	
6c4ca6b3	finish	2019-08-20 02:54:27
ea729e02	start	2019-06-27 01:06:50
f9a694df	finish	
bfe898d5	start	2019-08-29 17:00:11
	finish	2019-07-20 07:35:50
6ce5802a	start	2019-07-26 19:05:21
af0687f4	start	2019-06-18 16:26:13
	finish	2019-06-25 17:27:54
f1c593d0	finish	2019-07-07 16:28:43
996380b6	start	2019-07-31 13:47:40
2177b525	start	2019-06-29 12:13:47
3328845a	finish	2019-08-07 21:44:18
952ca17f	finish	2019-08-19 05:24:18
389283af	start	2019-06-09 15:37:31
26a3a387	finish	2019-08-25 19:53:09
74c1a630	finish	2019-07-23 13:15:39
	finish	2019-08-25 05:48:36
06088c26	start	2019-08-21 21:39:35
c472a49c	start	2019-07-21 22:16:55
8164b57b	start	2019-06-14 21:29:56
af9d963c	start	2019-07-13 22:54:33
59b793b4	start	2019-06-26 22:11:36
9639a652	start	2019-08-06 15:26:22
e4a09e95	start	2019-08-14 07:25:13
1ff68730	start	2019-08-12 23:35:29
d1409a95	finish	
acc2b861	finish	2019-07-06 05:40:33
d6f384f2	finish	
3393a2a5	finish	2019-08-04 13:42:23
5f79b8a0	start	2019-05-29 12:20:25
4bb383ff	finish	2019-05-17 08:44:31
463bb09c	start	2019-08-17 13:23:59
	finish	2019-08-21 10:58:00
35baa208	start	2019-07-05 19:44:25
3779bd3c	start	2019-08-09 21:55:55
c44fbf1e	finish	2019-08-05 01:51:42
10948d46	start	2019-07-24 22:10:49
5fdd91f9	start	2019-06-20 03:11:10
2131a5e8	finish	2019-06-07 13:27:50
6b1bb204	start	2019-08-12 18:01:59
	finish	2019-08-13 23:25:09
	finish	2019-08-17 05:00:00
8b38bdd5	finish	
f6a9b6e5	start	2019-07-26 00:01:59
24919523	start	2019-08-24 03:59:41
	finish	2019-06-11 18:41:18
a698a2a6	start	2019-07-01 01:04:30
e3309c29	finish	
6a2da9b0	finish	
36d3a586	start	2019-07-17 12:45:29
5b589668	start	2019-06-18 09:16:57
f480a5a6	start	2019-07-15 16:13:36
4ec5a2a1	start	2019-06-14 15:53:44
1fba9d1e	start	2019-06-27 22:24:06
92ef8539	start	2019-08-28 00:02:35
0205ac18	start	2019-06-19 20:58:43
52eabdcd	start	2019-08-21 22:09:41
7e0dbce1	finish	2019-07-02 18:50:01
4140acfd	start	2019-06-14 19:03:56
	finish	2019-08-25 15:12:44
820a8376	finish	2019-06-30 21:15:56
3a9eb50e	start	2019-08-27 22:17:11
20f1ac56	finish	2019-07-10 20:54:14
0276afef	finish	2019-06-13 00:48:29
563ca8af	start	2019-06-15 01:06:08
6aeebd83	finish	2019-08-21 17:52:51
f1c6b723	start	2019-08-24 21:11:38
0dd0bf72	finish	2019-06-21 21:54:55
9e2eb6e5	finish	2019-08-05 13:00:52
a74baab5	finish	2019-08-14 05:13:59
0bd78ae2	finish	2019-08-10 02:32:30
ab88824a	finish	
724db190	start	2019-06-13 15:12:32
fc4e8ab5	finish	2019-08-21 14:49:00
	finish	2019-08-10 05:49:07
942689a1	start	2019-08-24 15:47:15
	finish	2019-08-11 18:50:02
d092a7f2	start	2019-07-30 18:58:48
0b78b172	finish	2019-08-21 23:01:16
abdb94e3	start	2019-06-22 00:59:48
e2d2b8b1	finish	2019-08-09 00:49:39
0767a11d	start	2019-06-10 02:03:29
51b5babb	finish	2019-08-28 21:41:10
72139511	finish	
2fb2aaa6	finish	2019-07-11 23:45:20
4640952e	start	2019-06-28 22:57:22
0fb38581	finish	
ed7bbef1	start	2019-07-09 09:05:56
510b9927	finish	2019-08-01 16:09:52
2d1cb674	finish	
fb57a8bf	finish	
5c469c9e	finish	
82b4aba9	finish	2019-08-27 14:50:14
	finish	2019-07-10 16:27:28
24f18c60	start	2019-07-28 23:19:43
5c5d9fcf	finish	2019-06-14 11:57:33
486d966a	finish	
6f1da19b	finish	2019-08-05 22:03:49
f7d2948d	start	2019-07-08 19:06:33
17158f9b	start	2019-08-17 17:47:16
26ce9c8a	finish	
0e1a9fa4	start	2019-08-21 11:52:49
7cccab5c	start	2019-08-11 03:42:51
724db190	start	2019-06-20 22:45:18
1f48b540	finish	2019-06-20 17:29:43
a78eb755	finish	2019-07-11 19:13:58
9efc94d6	start	2019-06-29 17:32:47
2e43927c	start	2019-06-10 02:34:40
1ca38033	finish	2019-06-04 17:54:00
	finish	2019-07-08 13:47:56
6bcbb7b5	start	2019-08-21 06:05:23
133985a5	finish	
f6e3a768	start	2019-07-29 15:44:35
f0e7aa8e	start	2019-07-06 19:31:03
bae9b72a	start	2019-07-28 11:43:08
4fbaa093	finish	2019-07-13 16:44:06
7f6c874c	start	2019-07-06 03:32:11
636da2cb	start	2019-08-09 12:48:58
5e6a9846	finish	2019-07-01 02:07:53
d15ea79a	start	2019-08-28 22:38:11
7193bab8	finish	2019-08-28 21:45:06
3608bead	start	2019-07-21 01:47:14
be1c90dd	start	2019-08-25 00:11:02
1977a3c8	finish	2019-08-19 22:16:54
4e73abdb	finish	2019-08-01 00:11:47
596c8e56	start	2019-06-23 21:53:46
4cdfa3e3	start	2019-08-27 19:57:26
371cb772	finish	2019-07-14 14:43:53
4b008511	finish	2019-06-13 17:23:44
	finish	2019-08-23 18:44:22
93f0aa58	finish	
	finish	2019-07-09 00:06:40
d8b986c6	start	2019-08-25 23:30:37
13dfa793	finish	2019-08-16 04:32:28
d11b907a	start	2019-08-13 16:08:15
8f8f94b1	start	2019-07-06 01:23:26
d3e6bc96	start	2019-08-12 16:02:09
59b793b4	start	2019-06-26 03:53:35
74d58a90	finish	
	finish	2019-06-15 12:28:42
15d184f6	start	2019-07-19 19:06:08
aeb79d4f	start	2019-07-19 08:37:15
1e49bdda	start	2019-08-19 18:41:58
27798676	start	2019-08-19 15:43:03
403d83d3	start	2019-08-05 07:58:16
dcc69046	start	2019-08-20 16:53:29
5d1b9020	finish	2019-06-14 06:35:31
	finish	2019-08-01 19:32:02
ae4f88c4	start	2019-08-19 03:34:17
7251a1a9	start	2019-06-25 16:57:36
d1078b43	start	2019-07-26 06:22:53
	finish	2019-08-19 17:03:36
036e8775	start	2019-08-22 16:30:49
e9ccbb7f	finish	
4beb9a6b	start	2019-08-20 09:14:59
c067920a	start	2019-06-19 21:16:23
2fa0a98b	start	2019-08-15 04:30:09
	finish	2019-08-08 16:59:15
9bf8b508	start	2019-06-25 23:50:01
7cbdabed	finish	2019-07-28 15:11:04
8be38673	start	2019-06-30 02:12:43
6f8fbb74	finish	2019-07-02 12:50:05
eb8583c1	start	2019-08-20 23:28:04
	finish	2019-07-13 14:27:57
	finish	2019-08-03 15:33:36
ed7bbef1	finish	2019-07-15 09:34:10
daa59858	finish	
10fda890	start	2019-08-29 13:11:47
59b793b4	start	2019-06-30 03:42:26
79bc9579	start	2019-06-19 15:53:04
510bb608	start	2019-08-19 23:00:55
9e1284c1	start	2019-07-07 11:54:46
97ecbcea	finish	
bcef9777	finish	
ed42a770	finish	2019-06-30 13:39:47
	finish	2019-06-09 15:28:52
d9a785c4	finish	2019-06-18 13:01:53
35cdbeda	finish	
93e887f3	finish	2019-06-22 01:29:01
8ec0b9db	start	2019-06-08 19:41:46
46f7844d	start	2019-07-26 23:49:08
	finish	2019-07-18 19:27:37
b0a991e0	start	2019-07-28 20:22:33
a587bd44	start	2019-07-09 02:50:01
9711b2e4	start	2019-08-19 16:54:45
04879b99	start	2019-07-29 18:37:44
	finish	2019-08-13 22:03:20
e1d8b879	finish	2019-07-02 04:11:21
cd2bb0bf	start	2019-07-09 12:10:09
b090a1b0	finish	2019-07-31 01:59:02
74778d10	start	2019-08-24 13:30:38
7193bab8	finish	
6f87ac24	start	2019-07-20 11:30:56
371cb772	start	2019-07-13 11:32:43
536d8349	start	2019-07-18 10:10:50
3f2db9f0	start	2019-08-23 22:49:59
b1ce90bf	finish	
ad34802b	start	2019-06-24 17:49:39
5f86a8c6	finish	
b7089828	finish	2019-07-05 03:53:45
8f0cb4f7	finish	2019-06-15 03:48:14
e78abe3a	start	2019-08-29 03:35:43
	finish	2019-08-28 22:01:53
f1d386f9	finish	
	finish	2019-08-17 05:54:12
03629394	start	2019-07-06 17:02:41
49f79b27	finish	2019-08-19 02:38:24
05d59142	finish	2019-06-29 05:56:48
c44fbf1e	finish	
c42eb110	start	2019-06-25 12:14:28
09a38b24	finish	2019-06-28 20:50:19
365d99cc	start	2019-08-23 02:34:38
eb0b9ae3	finish	
e6faa5ab	finish	
486d966a	start	2019-07-03 05:12:53
	finish	2019-08-13 23:15:30
79e981ec	finish	2019-07-29 01:53:57
980b87f8	start	2019-07-03 07:55:20
326cb193	finish	2019-07-12 17:09:21
2a92894c	finish	
72e0bba7	start	2019-07-06 08:10:46
4fc29db9	finish	2019-06-14 01:07:13
1fba9d1e	finish	2019-06-27 22:51:05
bdc3adc5	finish	
	finish	2019-08-17 16:13:48
214080b1	start	2019-06-18 10:46:49
	finish	2019-07-31 19:18:01
d59e9454	finish	
834390ef	finish	
72139511	start	2019-08-01 02:04:13
df3c91e4	finish	
0760a323	start	2019-06-19 19:23:28
7f1092fe	start	2019-07-14 19:54:55
e157a077	start	2019-06-27 00:53:06
596c8e56	finish	2019-06-22 21:35:16
d092a7f2	start	2019-07-27 17:08:02
6100b977	finish	2019-06-12 01:08:05
1d1a95be	finish	2019-08-07 06:38:40
0ae6989c	finish	
4140acfd	finish	
95f6a264	start	2019-08-23 13:49:22
43dfae6e	start	2019-08-24 18:30:08
efa6a395	start	2019-06-08 19:49:01
eb9aa340	finish	2019-08-24 06:40:48
667bb9b8	start	2019-08-07 18:21:33
7757b5c9	finish	2019-07-21 00:57:37
a9ec8c90	finish	2019-07-15 01:44:23
0997b672	finish	
cb68bbd1	start	2019-07-01 21:03:32
f09dabe8	finish	
f5c2aecd	start	2019-07-28 02:38:22
44d8b2f6	start	2019-08-10 22:22:42
3c8eba16	finish	2019-06-23 17:11:19
389283af	finish	
624685c7	finish	2019-08-27 23:12:15
1cf08fc6	start	2019-06-22 13:20:47
8707bee5	finish	2019-06-18 07:50:07
79a1ba40	finish	2019-08-05 22:56:30
3f2db9f0	finish	
bf57bc90	start	2019-08-27 21:38:50
	finish	2019-07-05 18:34:40
e6aea5f0	start	2019-08-25 15:26:07
a4b8ad71	start	2019-06-24 11:13:27
0aa5838b	finish	
	finish	2019-08-04 20:45:12
5fab989e	start	2019-08-28 02:10:47
c30c99bc	start	2019-08-29 02:51:17
f4b1a3ad	finish	
3e10b7c0	start	2019-08-23 23:46:33
f36d9c6d	start	2019-07-07 03:02:17
e8fb8530	finish	2019-07-09 23:04:21
dae0a2ed	start	2019-08-02 23:29:02
1f48b540	start	2019-06-17 11:08:51
0532ae8e	finish	
f595a3a9	finish	2019-08-13 22:31:01
acb9b354	finish	2019-06-29 18:38:01
bf7f9407	finish	2019-08-25 02:37:27
155d9444	finish	
f311b773	start	2019-06-22 18:16:35
52cda889	start	2019-08-22 14:55:32
7273a534	start	2019-06-15 14:18:30
02cc90ec	finish	2019-07-28 16:00:48
96cb93ce	start	2019-07-31 20:11:30
f24e8b06	finish	2019-07-20 01:05:58
1e94972d	finish	2019-06-24 08:05:55
ebafbe1c	finish	
b87c9796	finish	
45209e66	finish	2019-07-31 14:57:41
76b2a86d	start	2019-08-06 00:33:05
	finish	2019-08-26 23:31:02
2785bcb8	start	2019-07-02 17:28:29
0e1886c8	start	2019-07-19 16:26:57
6b83a7d1	finish	2019-07-02 17:05:06
525e9503	finish	
c332b486	finish	
de58ad1d	start	2019-08-16 01:18:22
03629394	finish	2019-07-06 17:05:23
dfb0a678	start	2019-08-22 17:43:21
75c688e7	start	2019-07-24 20:43:12
5e1cbcdd	start	2019-06-14 03:28:12
d43a8dd6	finish	2019-08-11 21:48:42
6c7888c0	finish	2019-08-18 01:12:27
b0539f02	start	2019-06-30 11:54:33
1dd19ba1	start	2019-07-13 03:20:40
86b48199	finish	
9c9092a8	start	2019-07-07 20:01:29
205babcf	start	2019-06-19 22:33:21
	finish	2019-07-25 05:31:48
64cc852a	start	2019-07-24 01:40:04
50a9a523	finish	2019-07-31 03:08:19
f98ba71a	start	2019-07-09 04:54:00
b6a09f53	start	2019-08-13 09:21:28
67378c7c	start	2019-06-18 10:13:55
b1b0a0a1	finish	2019-07-08 10:00:05
ac589b94	start	2019-07-25 15:09:13
ccfeac8f	finish	
60ba8a24	finish	
a57fb12d	finish	2019-08-18 12:12:05
71a090ec	start	2019-08-06 11:25:58
c5f49117	start	2019-06-26 06:25:55
fac79eb4	start	2019-07-17 22:33:19
	finish	2019-06-15 11:53:06
	finish	2019-06-18 02:02:50
31c59821	start	2019-06-26 04:31:38
bbdd95ec	start	2019-06-11 22:45:46
3ab2aef1	start	2019-06-21 10:56:48
	finish	2019-08-25 19:11:31
da138098	finish	
a7539cec	start	2019-06-26 05:18:37
3608bead	start	2019-07-19 22:37:46
067299af	finish	2019-06-19 03:27:39
ca08b6fd	finish	2019-06-25 17:17:07
3b8d9b07	finish	2019-08-16 02:32:07
8ea9882c	finish	2019-06-18 13:45:25
2f7892c2	start	2019-07-04 19:48:08
b2d2a1ad	start	2019-08-29 02:01:06
6d88a510	start	2019-08-13 18:37:58
86198d46	finish	
c859a22f	finish	2019-08-29 04:51:30
7e94a37f	finish	
7a96b7b6	start	2019-07-23 02:38:38
8476863b	start	2019-07-13 21:48:33
8325823b	finish	
30f2a46b	finish	2019-07-03 06:28:55
1f769f32	finish	2019-06-17 17:20:17
09f1be53	start	2019-08-26 19:56:16
0c1e953c	start	2019-08-08 07:25:30
de09a60e	start	2019-06-29 11:10:25
8a7e9378	start	2019-08-25 17:34:48
f55eb617	start	2019-06-15 21:57:38
47d4a3f5	start	2019-08-17 05:39:57
d88fba61	finish	2019-06-10 03:46:44
09148152	start	2019-06-15 04:15:09
	finish	2019-06-20 05:11:46
39c59e24	start	2019-06-15 02:14:36
126aa37c	finish	2019-07-02 04:29:00
f55ca984	finish	2019-06-22 21:25:21
004195b2	finish	2019-06-22 18:56:00
3364a4ae	finish	2019-06-08 22:33:30
0c6a9d12	start	2019-07-04 18:31:15
	finish	2019-06-10 22:39:15
bcd280fa	start	2019-07-03 01:59:12
52e48522	start	2019-06-10 04:17:04
3fcbac39	finish	
ac989893	start	2019-07-28 20:36:49
dc32b76f	finish	2019-06-24 07:17:10
96a5b180	start	2019-07-27 23:21:22
c4bdb226	start	2019-07-28 20:44:56
87229a95	start	2019-06-26 06:13:07
323e9d6b	finish	2019-07-07 22:35:11
4a27a218	start	2019-08-28 21:36:06
7a96b7b6	finish	2019-07-23 02:39:36
997083db	start	2019-06-23 14:42:02
09a58ec2	finish	
c38abb3e	start	2019-08-09 22:33:07
d5c08de3	start	2019-08-14 00:43:34
5fab989e	start	2019-08-27 00:17:31
b7089828	start	2019-07-05 03:41:31
ced58cec	start	2019-06-08 21:30:58
b8f99ea2	finish	
5b86ac51	start	2019-07-23 01:53:04
d9d3b4f5	start	2019-08-24 18:53:59
a54eac5a	finish	2019-06-19 13:56:32
64eebbfc	start	2019-06-27 00:51:08
6838b977	finish	2019-08-18 23:52:48
0bd78ae2	start	2019-08-08 19:37:19
00bcb302	start	2019-06-23 21:36:48
79a1ba40	start	2019-08-07 22:31:20
16239450	start	2019-06-14 12:45:48
1d91962f	start	2019-08-06 01:21:21
1e89a891	finish	2019-08-25 07:43:53
11c0a835	start	2019-07-21 02:28:04
6a6489e8	finish	2019-08-20 13:05:58
82b19607	start	2019-07-11 00:07:29
75ab8b34	start	2019-08-25 23:13:53
4ec5a2a1	finish	
	finish	2019-07-03 07:46:35
d11b907a	finish	2019-08-27 09:42:03
c6248d5f	start	2019-07-19 23:20:45
ba95a97e	start	2019-08-18 08:01:58
c04f89bf	finish	2019-08-11 08:26:23
	finish	2019-07-09 02:38:39
	finish	2019-07-23 05:50:54
1b19b94f	finish	2019-08-26 03:20:49
0fbcbda0	finish	2019-06-18 19:49:28
f0cfaf84	start	2019-06-17 01:31:29
389283af	finish	
028a8a00	finish	
5867ae65	start	2019-06-16 18:55:35
0970aa79	start	2019-06-17 17:44:03
db92b611	finish	2019-06-14 03:19:06
1314b11d	start	2019-07-01 12:53:40
3b2685ca	finish	
cf81937c	start	2019-08-22 03:45:32
3442bc16	finish	
4a94a3a8	start	2019-07-16 22:39:31
5fab989e	start	2019-08-29 16:45:43
a7b9b08c	finish	2019-08-18 13:33:17
ba6eb4ee	finish	2019-06-20 00:37:08
167590ca	start	2019-07-01 23:41:46
991bbadc	finish	
3647ab50	start	2019-07-08 13:21:32
b779b860	start	2019-08-25 14:29:52
d8fe8510	finish	2019-08-24 00:11:17
	finish	2019-06-11 16:01:20
6de8accf	start	2019-08-23 21:32:23
6838b977	start	2019-08-18 17:39:50
56459df8	start	2019-07-01 04:41:14
d87f8a4e	start	2019-08-29 16:38:37
566ca397	start	2019-08-02 07:33:58
9229a2fc	start	2019-07-12 19:03:56
c41dbf79	finish	2019-06-15 01:50:03
1ba48797	start	2019-06-10 22:56:15
510b9927	finish	2019-08-01 23:40:24
0647aa67	start	2019-06-13 12:49:22
1314b11d	finish	2019-07-01 18:13:21
	finish	2019-08-19 00:47:30
876aa338	finish	2019-07-15 21:47:29
ee869e83	start	2019-07-01 11:15:11
e0778058	start	2019-08-06 19:17:39
	finish	2019-06-14 03:37:11
d01d88f8	start	2019-07-04 07:05:23
475b8dd4	finish	2019-07-29 21:05:58
112fb28f	start	2019-06-09 03:14:09
b1c684a3	finish	
596c8e56	finish	2019-06-25 23:03:25
2f9499fb	finish	2019-07-15 23:46:18
	finish	2019-06-22 04:00:59
4140acfd	start	2019-06-09 14:39:27
d61a8a86	finish	2019-08-08 13:02:39
3b78bc84	start	2019-07-31 12:14:53
4257a12d	start	2019-06-12 22:56:18
6f34b85b	finish	2019-08-28 16:52:03
1f2cb217	start	2019-06-21 05:46:34
	finish	2019-07-18 03:28:07
61158e0d	finish	
c533bce5	finish	
1683a941	start	2019-07-08 03:05:50
7d74a24c	start	2019-06-20 01:33:05
5980a52e	finish	
	finish	2019-08-22 14:52:58
819bb164	finish	
ba95a97e	finish	2019-08-17 18:10:39
60ba8a24	finish	2019-07-03 17:29:41
92ac97c4	finish	2019-07-27 11:14:27
	finish	2019-08-19 23:06:12
ecd39f51	start	2019-07-06 19:14:49
51ffbd26	finish	2019-06-14 13:44:51
7d24bdae	start	2019-08-21 12:37:02
2621a206	start	2019-06-24 05:51:21
b4faa00e	finish	
64159a24	finish	2019-08-20 19:44:36
3b33866f	start	2019-08-08 01:22:13
3a6ab0b9	start	2019-06-09 23:40:10
d61a8a86	finish	
6e499b4c	finish	
f09dabe8	start	2019-07-06 12:12:33
37b8acaf	start	2019-08-18 19:03:39
a9c88b31	start	2019-07-15 03:34:19
8f8f94b1	finish	2019-07-07 14:14:30
5794b26e	start	2019-07-06 19:10:55
61f4b021	finish	2019-06-08 13:58:39
fe86a502	start	2019-06-09 22:02:08
820a8376	start	2019-06-26 10:05:33
cfb18663	finish	2019-08-20 15:18:20
d44982f8	finish	
e62b8352	finish	
95f7b654	start	2019-08-13 01:47:09
61cea589	finish	
d8fe8510	finish	2019-08-23 19:22:06
b671a286	start	2019-08-27 08:00:13
9faab1b7	start	2019-07-26 18:19:33
bab599da	start	2019-08-15 05:11:43
8937837b	finish	2019-08-22 17:57:43
c6dea8d5	start	2019-08-25 00:30:06
2d77bccf	start	2019-08-05 00:40:05
7630b13f	finish	2019-08-28 18:01:02
51ffbd26	start	2019-06-14 13:21:21
5fab989e	finish	2019-08-21 22:19:58
a6a2a844	start	2019-08-22 19:50:29
0b25ba04	start	2019-06-17 07:24:39
f34d9eb1	start	2019-06-20 19:49:34
3d548564	start	2019-08-26 00:46:31
a662be9d	finish	2019-08-25 01:10:49
a1738858	start	2019-08-24 20:05:11
1ba6a91f	finish	
	finish	2019-07-05 01:19:47
2aca898f	start	2019-06-16 06:46:58
7ca2ac83	finish	2019-06-11 09:59:33
ede88fa8	start	2019-08-22 03:45:28
f6a9b6e5	finish	2019-07-26 17:22:05
c20e92c8	finish	
313eaaa8	start	2019-08-26 13:16:50
70068c9f	start	2019-08-15 19:48:42
42dc98c4	finish	
d1078b43	start	2019-08-01 04:24:37
eb309792	start	2019-08-06 04:10:06
f6a9b6e5	start	2019-07-28 14:39:26
59a4adb5	start	2019-08-06 17:11:11
	finish	2019-08-04 13:10:40
7a559acd	start	2019-08-26 03:32:24
06088c26	finish	2019-08-19 23:01:13
2cb69f5b	start	2019-06-16 00:49:08
8b04b3b9	finish	2019-08-22 13:06:18
67bdbde7	finish	2019-07-02 00:27:33
	finish	2019-08-17 23:54:41
c42eb110	finish	2019-06-25 12:15:54
c8f5b68a	finish	
6cb997b4	start	2019-08-11 02:14:48
df4d9db9	finish	2019-08-04 04:38:22
c58da18c	finish	
83559420	finish	2019-08-26 00:42:30
	finish	2019-07-19 22:03:33
36259596	finish	2019-07-13 05:34:00
45dfaad4	finish	
243c8fbf	start	2019-08-17 01:37:38
b53e98fc	finish	
e79c8541	start	2019-07-17 04:44:42
ee559b2a	finish	
8d80aca2	start	2019-07-28 15:15:12
4aafbcbe	start	2019-06-09 23:44:26
3657ba4f	start	2019-08-27 13:40:44
4b829a62	finish	
